date,ticker,open,high,low,close,volume,price_adjusted
2018-04-03,^MXX,45940.640625,46753.390625,45868.0390625,46684.05859375,179119300,46684.05859375
2018-04-04,^MXX,46541.1015625,47521.73046875,46320.05078125,47457.4609375,204725400,47457.4609375
2018-04-05,^MXX,47438.26171875,48172.94140625,47418.44921875,47951.75,171675100,47951.75
2018-04-06,^MXX,47863.6015625,48091.19921875,47655.4296875,47926.109375,141523700,47926.109375
2018-04-09,^MXX,48008.8984375,48307.359375,48000.921875,48058.9609375,163936300,48058.9609375
2018-04-10,^MXX,48099.87890625,48490.7890625,48099.328125,48331.51171875,197041800,48331.51171875
2018-04-11,^MXX,48253.83984375,48571.41015625,48186.51953125,48532.140625,158662900,48532.140625
2018-04-12,^MXX,48550.01171875,48828.05078125,48335.53125,48782.55859375,153658600,48782.55859375
2018-04-13,^MXX,48817.171875,48828.8984375,48560.26171875,48768.30078125,135504800,48768.30078125
2018-04-16,^MXX,48750.48828125,48840.3515625,48378.3515625,48434.390625,135388400,48434.390625
2018-04-17,^MXX,48420.51171875,48965.94140625,48340.0390625,48933.609375,191182900,48933.609375
2018-04-18,^MXX,49032.921875,49187.55859375,48964.328125,49090.73828125,185636800,49090.73828125
2018-04-19,^MXX,48881.6796875,49193.05078125,48574.25,48745.28125,186815800,48745.28125
2018-04-20,^MXX,48815.328125,48958.390625,48209.5390625,48431.578125,145440100,48431.578125
2018-04-23,^MXX,48366.078125,48995.80078125,48350.3984375,48442.21875,154739600,48442.21875
2018-04-24,^MXX,48458.51953125,48597.30859375,47915.94140625,48046.80078125,138630000,48046.80078125
2018-04-25,^MXX,48028.859375,48252.921875,47884.640625,48058.2109375,148755800,48058.2109375
2018-04-26,^MXX,48012.6796875,48407.8203125,47907.55078125,48297.7109375,199167500,48297.7109375
2018-04-27,^MXX,48222.0390625,48466.01171875,48140.55859375,48284.609375,181149200,48284.609375
2018-04-30,^MXX,48275.640625,48504.44140625,48236.6484375,48358.16015625,158828400,48358.16015625
2018-05-02,^MXX,48318.03125,48496.08984375,47781.0390625,47809.98046875,224921700,47809.98046875
2018-05-03,^MXX,47833.23828125,47833.23828125,47030.859375,47094.12890625,227437900,47094.12890625
2018-05-04,^MXX,47090.76171875,47164.87109375,46741.71875,46992.171875,143106300,46992.171875
2018-05-07,^MXX,47013.55078125,47078.9296875,46424.26171875,46474.69921875,130076500,46474.69921875
2018-05-08,^MXX,46458,46747.8203125,46311.48828125,46719.51171875,151576700,46719.51171875
2018-05-09,^MXX,46747.828125,46815.26171875,46162.23046875,46294.4296875,149268500,46294.4296875
2018-05-10,^MXX,46280.05078125,46931.48828125,46280.05078125,46551.55078125,162391500,46551.55078125
2018-05-11,^MXX,46634.69921875,46876.9609375,46255.19140625,46728.921875,112927100,46728.921875
2018-05-14,^MXX,46724.69140625,46842.51953125,46488.71875,46519.2890625,147800800,46519.2890625
2018-05-15,^MXX,46463.859375,46537.51953125,45959.12109375,46258.9609375,209492200,46258.9609375
2018-05-16,^MXX,46267.01953125,46507.2109375,46197.3203125,46419.76953125,130694200,46419.76953125
2018-05-17,^MXX,46422.3515625,46433.140625,45746.8984375,45787.8984375,141663500,45787.8984375
2018-05-18,^MXX,45731.62890625,45810.87890625,45364.91015625,45666.76953125,261968200,45666.76953125
2018-05-21,^MXX,45707.30859375,45999.58984375,45289.41015625,45305.01953125,139278500,45305.01953125
2018-05-22,^MXX,45384.83984375,45640.2890625,45104.80859375,45600.87109375,145395600,45600.87109375
2018-05-23,^MXX,45530.26953125,45985.828125,45226.5703125,45776.69140625,137643600,45776.69140625
2018-05-24,^MXX,45743.1484375,45799.05078125,45363.98046875,45433.08984375,113011500,45433.08984375
2018-05-25,^MXX,45503.4609375,45775.078125,45055.921875,45091.98828125,154111900,45091.98828125
2018-05-28,^MXX,45071.1484375,45322.48828125,44795.359375,44851.05078125,33191800,44851.05078125
2018-05-29,^MXX,44866.19921875,45157.1484375,44582.94140625,44647.37109375,169415800,44647.37109375
2018-05-30,^MXX,44635.28125,44956.37890625,44436.140625,44715.87890625,195730500,44715.87890625
2018-05-31,^MXX,44666.91015625,44843.41015625,44429.359375,44662.55078125,696609200,44662.55078125
2018-06-01,^MXX,44692.7890625,45155.62109375,44531.80078125,45013.12109375,115933300,45013.12109375
2018-06-04,^MXX,45024.9609375,45344.16015625,45016.3203125,45243.98046875,136759300,45243.98046875
2018-06-05,^MXX,45206.78125,45555.51953125,45073.7109375,45130.69921875,174165900,45130.69921875
2018-06-06,^MXX,45192.48828125,45295.98046875,45115.5390625,45181.8203125,132366900,45181.8203125
2018-06-07,^MXX,45095.44921875,45508.44140625,44977.828125,45476.5703125,155293500,45476.5703125
2018-06-08,^MXX,45479.94921875,45990.1484375,45281.078125,45939.5390625,110956600,45939.5390625
2018-06-11,^MXX,45903.890625,46402.41015625,45888.23828125,46301.140625,159921600,46301.140625
2018-06-12,^MXX,46385.890625,46838.25,46274.19921875,46660.75,157456500,46660.75
2018-06-13,^MXX,46579.73046875,47170.578125,46579.73046875,46760.578125,185514000,46760.578125
2018-06-14,^MXX,46620.44921875,47282.8515625,46601.3515625,47197.23828125,195121600,47197.23828125
2018-06-15,^MXX,47139.26953125,47202.359375,46584.44921875,46938.8203125,611452000,46938.8203125
2018-06-18,^MXX,46917.48046875,46917.48046875,46267.75,46660.87109375,123654900,46660.87109375
2018-06-19,^MXX,46389.41015625,46601.4609375,46238.76953125,46488.37890625,149355700,46488.37890625
2018-06-20,^MXX,46518.2890625,46883.8515625,46515.87109375,46759.41015625,164021300,46759.41015625
2018-06-21,^MXX,46627.76171875,46753.19140625,46419.390625,46456.91015625,157877500,46456.91015625
2018-06-22,^MXX,46472.62890625,46777.66015625,46285.0390625,46737.640625,126571900,46737.640625
2018-06-25,^MXX,46832.58984375,47059.921875,46501.23828125,46747.8515625,143640500,46747.8515625
2018-06-26,^MXX,46818.8984375,46961.46875,46569.01171875,46908.94140625,145397600,46908.94140625
2018-06-27,^MXX,46874.3515625,47026.359375,46690.390625,46874.4296875,155250800,46874.4296875
2018-06-28,^MXX,46849.80078125,47250.55078125,46649.9296875,47031.26953125,164828300,47031.26953125
2018-06-29,^MXX,47025.69921875,47705.5703125,47021.7109375,47663.19921875,186005000,47663.19921875
2018-07-02,^MXX,47684.4296875,47695.640625,46566.2890625,46653.51953125,130376900,46653.51953125
2018-07-03,^MXX,46732.80859375,47248.73046875,46652.8203125,47053.890625,123660200,47053.890625
2018-07-04,^MXX,46904.83984375,47384.7109375,46877.328125,47318.51953125,27786300,47318.51953125
2018-07-05,^MXX,47319.7109375,48617.25,47008,48562.6484375,195996000,48562.6484375
2018-07-06,^MXX,48539.5703125,49277.7890625,48398.05859375,48981.41015625,186006200,48981.41015625
2018-07-09,^MXX,49036.5703125,49477.30859375,48848.96875,49235.80859375,110589400,49235.80859375
2018-07-10,^MXX,49277.01171875,49427.53125,48747.328125,48990.921875,199193400,48990.921875
2018-07-11,^MXX,48890.48828125,49058.25,48689.109375,49025.1484375,153113200,49025.1484375
2018-07-12,^MXX,49081.37890625,49081.37890625,48663.62890625,48696.30078125,167303600,48696.30078125
2018-07-13,^MXX,48692.859375,48700.76953125,48327.3203125,48406.01171875,157090100,48406.01171875
2018-07-16,^MXX,48187.578125,48555.26171875,48052.87890625,48454.2109375,104742500,48454.2109375
2018-07-17,^MXX,48459.23828125,48744.671875,48264.8515625,48704.62890625,136881700,48704.62890625
2018-07-18,^MXX,48710.8984375,49119.671875,48659.7890625,49002.76953125,119118000,49002.76953125
2018-07-19,^MXX,48893.12109375,49028.48828125,48607.5390625,48747.7890625,125988900,48747.7890625
2018-07-20,^MXX,48826.1015625,48945.98828125,48397.25,48908.23828125,133637800,48908.23828125
2018-07-23,^MXX,48909.48828125,49023.7109375,48691.25,48850.9296875,93642900,48850.9296875
2018-07-24,^MXX,48905.01171875,49576.87890625,48896.53125,49462.76953125,160356400,49462.76953125
2018-07-25,^MXX,49621.80859375,49993.69140625,49305.25,49603.6484375,152352300,49603.6484375
2018-07-26,^MXX,49637.30078125,50037.44140625,49322.87109375,49438.23828125,209954900,49438.23828125
2018-07-27,^MXX,49475.5703125,49825.37109375,49281.828125,49643.94140625,145631700,49643.94140625
2018-07-30,^MXX,49635.8515625,49954.859375,49542.91015625,49705.28125,141630900,49705.28125
2018-07-31,^MXX,49732.23828125,50080.80078125,49582.4609375,49698.01171875,162236700,49698.01171875
2018-08-01,^MXX,49742.05859375,49786.71875,49394.66015625,49449.44140625,118712500,49449.44140625
2018-08-02,^MXX,49364.140625,49364.140625,48880.2109375,49056.0390625,116198200,49056.0390625
2018-08-03,^MXX,49237.26953125,49439.7109375,49183.73828125,49302.5703125,139429600,49302.5703125
2018-08-06,^MXX,49373.6484375,49403.58984375,49072.4296875,49320.2109375,75684900,49320.2109375
2018-08-07,^MXX,49411.37890625,50071.98828125,49411.37890625,49963.87109375,167824600,49963.87109375
2018-08-08,^MXX,49979.44921875,49987.171875,49670.48828125,49894.55859375,107393100,49894.55859375
2018-08-09,^MXX,49931.51953125,49957,49218.8515625,49244.3984375,126922900,49244.3984375
2018-08-10,^MXX,49193.3515625,49240.19140625,48109.0390625,48383.58984375,178191700,48383.58984375
2018-08-13,^MXX,48383.73046875,48902.12890625,48365.05078125,48767.01953125,96122300,48767.01953125
2018-08-14,^MXX,48815.7109375,49267.671875,48789.859375,49096.12890625,131514600,49096.12890625
2018-08-15,^MXX,49033.171875,49054.23828125,48468.53125,48556.69140625,112472600,48556.69140625
2018-08-16,^MXX,48666.80078125,48681.69140625,47970.0703125,48059.05859375,142089600,48059.05859375
2018-08-17,^MXX,48065.21875,48308.98046875,47879.078125,48264.62890625,128370700,48264.62890625
2018-08-20,^MXX,48277.94140625,48875.3984375,48245.83984375,48785.48046875,77718200,48785.48046875
2018-08-21,^MXX,48791.83984375,49430.03125,48731.37890625,49344.05078125,138129900,49344.05078125
2018-08-22,^MXX,49282.859375,49910.87109375,49142.5390625,49880.33984375,146164100,49880.33984375
2018-08-23,^MXX,49895.30859375,50093.359375,49636.91015625,49749.55859375,101141300,49749.55859375
2018-08-24,^MXX,49719.87890625,50088.671875,49519.96875,49633.76953125,59196300,49633.76953125
2018-08-27,^MXX,49789.19140625,50485.51171875,49789.19140625,50416.26953125,114161400,50416.26953125
2018-08-28,^MXX,50518.28125,50603.390625,49810,50023.98046875,134515200,50023.98046875
2018-08-29,^MXX,50048.83984375,50238.08984375,49927.8984375,50187.48046875,119419000,50187.48046875
2018-08-30,^MXX,50178.5703125,50199.30078125,49280.91015625,49653.140625,112498700,49653.140625
2018-08-31,^MXX,49540.08984375,49900.1484375,49297.55859375,49547.6796875,161152700,49547.6796875
2018-09-03,^MXX,49574.12109375,49727.2109375,49421.05859375,49488.48046875,14746800,49488.48046875
2018-09-04,^MXX,49491.41015625,49541.30078125,48805.16015625,48884.171875,129616800,48884.171875
2018-09-05,^MXX,48757.87109375,48944.6484375,48478.30078125,48595.37109375,138797600,48595.37109375
2018-09-06,^MXX,48631.30078125,48904.7109375,48553.05859375,48711.8515625,113931800,48711.8515625
2018-09-07,^MXX,48602.26953125,48999.96875,48198.73828125,48971.140625,112060300,48971.140625
2018-09-10,^MXX,49027.3984375,49044.80859375,48571.69921875,48848.73828125,79593200,48848.73828125
2018-09-11,^MXX,48739.76171875,48918.30859375,48483.671875,48895.80078125,114311200,48895.80078125
2018-09-12,^MXX,48886.87890625,49347.359375,48687.80078125,49254.98046875,165457100,49254.98046875
2018-09-13,^MXX,49219.44921875,49761.890625,49133.37109375,49693.2109375,187567300,49693.2109375
2018-09-14,^MXX,49460.30859375,49841.5703125,49342.46875,49611.9296875,136086200,49611.9296875
2018-09-17,^MXX,49553.87890625,49810.05078125,49373.5390625,49398.5703125,75804000,49398.5703125
2018-09-18,^MXX,49412,49843.58984375,49395.51171875,49661.828125,104226700,49661.828125
2018-09-19,^MXX,49623.98046875,49887.7890625,49536.3203125,49590.7890625,129421200,49590.7890625
2018-09-20,^MXX,49590.98046875,49812.140625,49315.390625,49510.78125,94879400,49510.78125
2018-09-21,^MXX,49483.0390625,49732.3515625,49296.5703125,49344.2890625,543954900,49344.2890625
2018-09-24,^MXX,49304.87890625,49486.71875,49032.76953125,49417.21875,93047500,49417.21875
2018-09-25,^MXX,49447.98046875,49721.19921875,49447.98046875,49651.55078125,88477300,49651.55078125
2018-09-26,^MXX,49675.7109375,49944.2890625,49555.12890625,49606.0703125,97265900,49606.0703125
2018-09-27,^MXX,49641.671875,49964.96875,49492.69140625,49646.91015625,105511000,49646.91015625
2018-09-28,^MXX,49542.51171875,49644.23828125,49347.51953125,49504.16015625,133890700,49504.16015625
2018-10-01,^MXX,49547.8515625,50041.6015625,49547.8515625,49841.46875,92809700,49841.46875
2018-10-02,^MXX,49821.5703125,49924.62109375,49290.421875,49376.5,95809500,49376.5
2018-10-03,^MXX,49442.98828125,49487.5390625,48926.41015625,49005.3515625,172821200,49005.3515625
2018-10-04,^MXX,49001.3984375,49001.3984375,48461.21875,48683.26171875,139178200,48683.26171875
2018-10-05,^MXX,48717.80078125,48735.109375,48004.921875,48052.8515625,128342300,48052.8515625
2018-10-08,^MXX,48018.3515625,48183.28125,47869.23828125,48093.1015625,145536700,48093.1015625
2018-10-09,^MXX,48040.87890625,48552.078125,47673.37890625,48505.21875,115835800,48505.21875
2018-10-10,^MXX,48506.9609375,48525.109375,48025.26953125,48136.1796875,147682600,48136.1796875
2018-10-11,^MXX,48123.58984375,48205.01171875,47478.58984375,47558.23046875,183060400,47558.23046875
2018-10-12,^MXX,47656.859375,48078.44140625,47071.23828125,47444.05078125,151846700,47444.05078125
2018-10-15,^MXX,47447.6015625,47963.48828125,47204.890625,47739.08984375,107365800,47739.08984375
2018-10-16,^MXX,47830.80859375,48299.23046875,47794.30859375,48191.5703125,120949800,48191.5703125
2018-10-17,^MXX,48221.01171875,48221.01171875,47778.828125,47887.94921875,130687000,47887.94921875
2018-10-18,^MXX,47823.33984375,48026.19140625,46929.421875,47024.4609375,158751900,47024.4609375
2018-10-19,^MXX,47151.30078125,47568.87890625,47103.4609375,47437.44921875,174772800,47437.44921875
2018-10-22,^MXX,47485.73828125,47672.921875,46657.8203125,46962.73828125,126751100,46962.73828125
2018-10-23,^MXX,46771.4609375,46843.828125,46279.390625,46449.03125,159801500,46449.03125
2018-10-24,^MXX,46537.1796875,46640.171875,45898.37890625,45959.0390625,177518200,45959.0390625
2018-10-25,^MXX,46102.1484375,46626.078125,46019.26171875,46275.7109375,160539500,46275.7109375
2018-10-26,^MXX,46107.96875,46118.4609375,45677.26953125,45803.328125,210198000,45803.328125
2018-10-29,^MXX,45763.08984375,45823.44921875,43779.5,43879.12890625,283226200,43879.12890625
2018-10-30,^MXX,43849.51953125,43932.87890625,43407.48828125,43538.12109375,265281800,43538.12109375
2018-10-31,^MXX,43626.6015625,44300.66015625,43604.78125,43942.55078125,350723200,43942.55078125
2018-11-01,^MXX,43993.3515625,45585.01171875,43964.828125,45446.828125,251785000,45446.828125
2018-11-05,^MXX,45449.05078125,46865.73828125,45432.98828125,46817.359375,263564600,46817.359375
2018-11-06,^MXX,46797.87109375,46975.1796875,46120.48828125,46328.3515625,198618300,46328.3515625
2018-11-07,^MXX,46423.80078125,46957.609375,46423.80078125,46917.3984375,207466200,46917.3984375
2018-11-08,^MXX,46808.51953125,46815.62109375,44019.7890625,44190.25,266730400,44190.25
2018-11-09,^MXX,44277.30078125,44539.87109375,42816.75,44263.73828125,293645100,44263.73828125
2018-11-12,^MXX,44098.9296875,44253.109375,43172.16015625,43310.01171875,175353100,43310.01171875
2018-11-13,^MXX,43212.69921875,43308.76953125,42396.62109375,42421.328125,210180300,42421.328125
2018-11-14,^MXX,42474.8203125,43220.578125,42141.94140625,42343.9609375,243201200,42343.9609375
2018-11-15,^MXX,42323.8203125,42457.6796875,41284.0390625,41450.6484375,163402200,41450.6484375
2018-11-16,^MXX,41368.58984375,42460.859375,41368.58984375,42319.26953125,220705500,42319.26953125
2018-11-20,^MXX,41885.62109375,42505.140625,41705.71875,41797.37109375,196342700,41797.37109375
2018-11-21,^MXX,41893.44140625,42216.0390625,41456.66015625,41499.9296875,199105900,41499.9296875
2018-11-22,^MXX,41520.25,41542.71875,41055.80859375,41271.12109375,61405500,41271.12109375
2018-11-23,^MXX,41342.37109375,41557.2109375,41084.44140625,41144.328125,101392600,41144.328125
2018-11-26,^MXX,41275.8203125,41463.3515625,39271.55859375,39427.28125,278486700,39427.28125
2018-11-27,^MXX,39557.8984375,40150,39470,39807.28125,230570200,39807.28125
2018-11-28,^MXX,39939.80078125,41040.58984375,39901.73046875,40989.48046875,296334900,40989.48046875
